text1,text2,Actual,Predicted
"Failed to install agent on %1, rc=%2!ld!","installation of an agent in% 1 failed, hr =% 2! LX!.",0.625,0.23666012287139893
A man and two women in a public market.,A group of people at an outdoor fruit market,0.5,0.136921226978302
"So, I asked for a guitar at 13 for my birthday.","on my 13th birthday, I wanted a guitar.",0.781000018119812,0.4288252592086792
Unable to update the interface's configuration at this time.,Configuration of the channels. Drag icon to update.,0.5,0.19546937942504883
Make him aware of how much you miss him and apologize while admitting you were mistaken.,well just aplogize and tel him u miss him and u made a big mistake,0.734000027179718,0.39760488271713257
Rayfe is the King of the Tala and needs to convince Andi to return to their land with him.,Andi's beautiful new land makes you feel at home and hope that Andi will be able to keep them safe.,0.4690000116825104,-0.029204487800598145
a small blond girl in a pink shirt standing by a duck.,A little blond boy and a young woman in jeans walk through a plaza.,0.2809999883174896,-0.027483105659484863
"You win some, and you lose some.",I never win stuff like that.,0.3659999966621399,0.14158499240875244
I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing..,"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH",0.31200000643730164,-0.29485219717025757
"I do not mean to offend, however these girls are representative of the type I strongly dislike.",I am sorry but these are the kind of girls i hate!!!,0.75,0.4103633165359497
Sergio Echigo is a Nisei Japanese Brazilian football player and former Japanese football player .,Silvio Sergio Bonaccorsi Barbato was an Italian-Brazilian opera conductor and composer .,0.21899999678134918,0.02685713768005371
"Best of luck completing your task. If you get the answer right, you can earn 5 more points.",Good Luck and it would be worth another 5 points if you get your answer right?,0.9380000233650208,0.4083632826805115
Sounds like is playing games with the both of you.,This simpleton is just playing funny games.,0.6000000238418579,0.09146803617477417
the Court of Justice has already ruled out the claim of the damage suffered by the infringement of antitrust law.,"First Secretary (EU law, Court of Justice, internal market, competition)",0.3659999966621399,-0.079652339220047
Check it out if you are a fan of fantasy and especially if you like steampunk.,While most are classifying this as steampunk I find it feels much more like space opera to me.,0.531000018119812,0.287192702293396
"You should try the site froogle, or simply entering it in a Google search.","If you like lyrics, google search www.lyrics.com, they have a lot of lyrics on that site.",0.31200000643730164,0.06610465049743652
This book could inspire homicidal tendencies simply by existing!,Laurent could inspire homicidal tendencies simply by breathing.,0.625,0.06894207000732422
I chose this book at the school book fair because I loved Beastly so much.,"This a very fun and light read book, from Alex Flinn.",0.375,-0.14343708753585815
"Instead , Snape kills Dumbledore .",Snape comes up and kills Dumbledore .,0.8119999766349792,0.3302292227745056
"During his reign as regent , Zhuge Liang set Shu Han 's objective as to restore the Han Dynasty .","After the death of Liu Bei , Zhuge Liang became the chancellor of Shu Han under Liu Shan , Liu Bei 's son .",0.656000018119812,0.3247581720352173
Greensburg Community High School is one of six members of the Eastern Indiana Athletic Conference .,"Greensburg is a city in the state of Indiana , in the United States .",0.531000018119812,0.22749459743499756
The Swaan River is the most important stream of the Pothohar region of Pakistan .,"Ling stream , following a relatively long course through Lehtrar and Kahuta falls in the Swaan near Sihala .",0.593999981880188,0.26367783546447754
"Frankie Avalon is an American actor , singer , and former teen idol .",Emily Jordan Osment is an American teen actress and singer-songwriter .,0.43799999356269836,0.07897621393203735
"Everything is just rather intense, but beyond that, it is so well written - the descriptions, the characters, the plot and twists.",Her relationship with Clay sizzles (they are just so perfect together!).,0.375,-0.26238173246383667
It involves balls of some type?,"Select ""run"" and type in dxdiag.",0.032999999821186066,-0.5007506436668336
Many characters in the beast role have very little contributing the the beast aspect.,It's a really different take on the Beauty & the Beast story; with a great introduction to the main characters.,0.6330000162124634,0.0635610818862915
A man in a yellow car has his hand to his forehead.,A little girl is jumping down a sandy hill.,0.06199999898672104,-0.3800625503063202
This is a great follow up to the The Witching Hour.,I liked this one better than The Witching Hour.,0.781000018119812,0.408982515335083
I enjoy the character of Corin.,I don't expect any less of Corin.,0.593999981880188,0.273415207862854
mick jagger keith richards thtas all i know,jim morrison david le roth and mick jagger,0.4690000116825104,0.28142380714416504
@JVER1 @tgradous @LVNancy I blame her death on the @potus he is directly responsible. He is pathetic. If i were her dad....,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb!",0.21899999678134918,-0.23966145515441895
About 60 Crushed to Death in Ivory Coast Stampede,61 dead in Ivory Coast stampede,0.9380000233650208,0.375507652759552
You are able to purchase it on eBay.,You may be able to procure that item on Ebay.,0.8119999766349792,0.3751452565193176
I do not know anything about her father,I dont know about her father.,0.906000018119812,0.4613240957260132
"She has a small injury to her spleen,",he's just got a little spleen injury.,0.6880000233650208,0.4250389337539673
"But yet, none of the few thorns held much consequence to the rest of this blindingly beautiful book.",I highly recommend this book for people who like epic fantasy and battles.,0.4690000116825104,-0.08558258414268494
"CHOICE The oldsouls might have forgotten the choice they made to give themselves limitless lifetimes, but Ana knows the true cost of reincarnation.",I will say the very last chapter with Ana and Sam's reunion was sweet.,0.43799999356269836,0.01102745532989502
A man is playing a guitar.,A man is cleaning a cd.,0.18799999356269836,-0.1881333589553833
Various people sit in a brightly lit field at a festival as a crowd mills about near them.,"Two players from different teams fighting for the white, red, and black ball.",0.43799999356269836,-0.3206605911254883
"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes!",@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain,0.75,0.233323335647583
"I thought that he was going to marry Julia, but he married cameron.",i thought he was going to marry Julia but he stayed with his guts and married cameron,0.781000018119812,0.41173678636550903
it is file sharing by the way.,If you use a file sharing program...,0.656000018119812,0.39822959899902344
She didn't find out about the mate bond and lose her whole personality.,The author didn't try to write in stupid accents or make her characters turn into caricatures.,0.2809999883174896,-0.10347193479537964
I need more help buddy.,Hmm... need more help there buddy.,0.875,0.45406603813171387
@realDonaldTrump I like Mexicans who come to US legally. #IStandWithTrump,Coming soon to @NBCSports - Muslim sports cid:7D8CC0C5-9231-4700-B63E-8CB2E0C1EC6C/22C1780B-C578-4ECD-9BE0-CA3901D4EAF6,0.18799999356269836,-0.355193167924881
"This template converts ONS codes to population , rank & density for Scottish councils .",This template converts ONS codes to political control for Scottish councils .,0.656000018119812,0.2382030487060547
yeah and so is bubbles lol,"Try the corner store, lol.",0.06199999898672104,-0.18377280235290527
A worker makes repairs in the wheel of a bulldozer during winter.,Two workers making dough in a factory.,0.2809999883174896,0.03680098056793213
